概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
キリンホールディングス(2503)の売り予想。 ｻﾝｼﾞｪﾙﾏﾝ酒田 さんの売買予想。 目標株価： 850円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 新潟向げ生産が見通しただねってぇ(´～｀;)┌,キリンホールディングス,2011/03/27,23:08,売り予想,ｻﾝｼﾞｪﾙﾏﾝ酒田さん,-278.43,"1,081.0",-270.94,850,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),大震災の見えない被害は予想以上に深いらしく〓即席復旧さえも非常に難しいみたい｡,"2,110.0",04月08日,19:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\117.html
"キリンホールディングス(2503)の買い予想。 Anthen さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",キリンホールディングス,2011/03/27,03:37,買い予想,Anthenさん,65.67,"1,081.0",+270.41,"1,200",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2011/03/26 03:07
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,190円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","2,110.0",04月08日,19:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\118.html
"キリンホールディングス(2503)の買い予想。 cosmos2 さんの売買予想。 目標株価： 1,103円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成",キリンホールディングス,2011/03/25,10:44,買い予想,cosmos2さん,278.23,"1,067.0",+277.69,"1,103",中期(数週間～数ヶ月),その他,"【株価分析結果】2011/03/25 03:07
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,200円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","2,110.0",04月08日,19:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\119.html
"キリンホールディングス(2503)の売り予想。 ﾀｹｿﾞｰﾏｰｸ２ さんの売買予想。 目標株価： 1,725円 期間： 短期(数分~数日) 理由： イベント(増資／合弁・買収／分割等) 株価診断結果「割高」に賛成",キリンホールディングス,2016/12/03,18:37,売り予想,ﾀｹｿﾞｰﾏｰｸ２さん,-22.86,"1,807.5",-47.74,"1,725",短期(数分～数日),イベント(増資／合弁・買収／分割等),"【株価分析結果】2016/12/03 01:40　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「1,682円」を割ると割安圏内に入ります。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。　結果、現在、この銘柄のPBRは同一業種分類の平均値よりも高い為、相対比較の観点からは割高と判断されます。","2,110.0",04月08日,19:56,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\12.html
"キリンホールディングス(2503)の買い予想。 tenzan さんの売買予想。 目標株価： 1,213円 期間： 短期(数分~数日) 理由： その他 個人投資家の意見「売り」に反対",キリンホールディングス,2011/03/23,20:46,買い予想,tenzanさん,261.21,"1,110.0",+255.92,"1,213",短期(数分～数日),その他,,"2,110.0",04月08日,19:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\120.html
"キリンホールディングス(2503)の買い予想。 komkom(*~(ｴ)~*) さんの売買予想。 目標株価： 1,316円 期間： 中期(数週間~数ヶ月) 理由： その他 買い(’(エ)’) ",キリンホールディングス,2011/03/17,13:29,買い予想,komko,268.64,"1,011.0",+308.83,"1,316",中期(数週間～数ヶ月),その他,地震による、水不足で？？,"2,110.0",04月08日,20:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\121.html
"キリンホールディングス(2503)の買い予想。 とんかつ さんの売買予想。 目標株価： 1,250円 期間： 中期(数週間~数ヶ月) 理由： その他 買い",キリンホールディングス,2011/02/11,22:07,買い予想,とんかつさん,718.31,"1,154.0",+235.32,"1,250",中期(数週間～数ヶ月),その他,一番搾りが旨いから買い,"2,110.0",04月08日,20:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\122.html
"キリンホールディングス(2503)の買い予想。 黒鮪殿下 さんの売買予想。 目標株価： 1,397円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) ｷﾘﾝ",キリンホールディングス,2011/02/10,12:35,買い予想,黒鮪殿下さん,441.34,"1,132.0",+245.42,"1,397",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"2,110.0",04月08日,20:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\123.html
"キリンホールディングス(2503)の買い予想。 moom さんの売買予想。 目標株価： 1,200円 期間： 短期(数分~数日) 理由： チャート K",キリンホールディングス,2011/02/07,00:03,買い予想,moomさん,63.13,"1,121.0",+250.62,"1,200",短期(数分～数日),チャート,,"2,110.0",04月08日,20:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\124.html
"キリンホールディングス(2503)の買い予想。 足が長いマッチ さんの売買予想。 目標株価： 1,248円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成",キリンホールディングス,2011/01/31,13:44,買い予想,足が長いマッチさん,-66.51,"1,100.0",+260.83,"1,248",中期(数週間～数ヶ月),その他,"【株価分析結果】2011/01/29 03:06
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,248円」を超えると割高圏内に入ります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。
　結果、現在、この銘柄のPERは類似時価総額の平均値よりも低い為、相対比較の観点からは割安と判断されます。

","2,110.0",04月08日,20:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\125.html
"キリンホールディングス(2503)の買い予想。 のんぶ～です さんの売買予想。 目標株価： 1,180円 期間： 短期(数分~数日) 理由： その他 ん～どうかな!?",キリンホールディングス,2011/01/24,10:27,買い予想,のんぶ～ですさん,179.24,"1,111.0",+255.43,"1,180",短期(数分～数日),その他,"本日の一部新聞報道について(適時開示情報)
2011/01/24(08:00)
http://minkabu.jp/stock/2503/news/100858","2,110.0",04月08日,20:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2503-キリンホールディングス/2017-04-08-19-55-53/comment\126.html
