概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"国際石油開発帝石(1605)の買い予想。 タオ_ さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想",国際石油開発帝石,2010/01/05,21:29,買い予想,タオ_さん,448.78,"1,812.5",-107.78,"4,615",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\243.html
"国際石油開発帝石(1605)の買い予想。 KING~CARLOSS さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い",国際石油開発帝石,2009/12/16,12:21,買い予想,KING~CARLOSSさん,-123.91,"1,645.0",-89.80,"4,615",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\244.html
"国際石油開発帝石(1605)の買い予想。 ☆バンビ☆ さんの売買予想。 目標株価： 4,615円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い",国際石油開発帝石,2009/12/09,17:08,買い予想,☆バンビ☆さん,279.74,"1,682.5",-94.13,"4,615",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\245.html
"国際石油開発帝石(1605)の買い予想。 ketts777 さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 個人投資家の意見「買い」に賛成",国際石油開発帝石,2009/11/27,20:48,買い予想,ketts777さん,347.15,"1,675.0",-93.28,"4,615",中期(数週間～数ヶ月),,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\246.html
"国際石油開発帝石(1605)の買い予想。 カクタス さんの売買予想。 目標株価： 4,615円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",国際石油開発帝石,2009/11/10,00:09,買い予想,カクタスさん,30.02,"1,992.5",-123.73,"4,615",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\247.html
"国際石油開発帝石(1605)の買い予想。 ホイホイさん さんの売買予想。 目標株価： 4,615円 期間： 短期(数分~数日) k",国際石油開発帝石,2009/10/14,00:48,買い予想,ホイホイさんさん,846.73,"1,900.0",-115.91,"4,615",短期(数分～数日),,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\248.html
"国際石油開発帝石(1605)の売り予想。 空飛ぶ モンティ・パイ さんの売買予想。 目標株価： 4,615円 100年に一度の不況が",国際石油開発帝石,2009/10/13,23:28,売り予想,空飛ぶ モンティ・パイさん,-418.66,"1,900.0",+115.61,"4,615",,,今年もキますから！！,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\249.html
国際石油開発帝石(1605)の買い予想。 NALDY1970 さんの売買予想。 目標株価： 803円 期間： 短期(数分~数日) 理由： チャート 買い予想 短期 目標株価800円,国際石油開発帝石,2016/08/03,23:10,買い予想,NALDY1970さん,-23.37,781.6,+125.11,803,短期(数分～数日),チャート,,"1,126.5",04月08日,17:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\25.html
"国際石油開発帝石(1605)の買い予想。 ﾜｲｱｲ さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： その他 冬場の燃料高は避けられません｡",国際石油開発帝石,2009/10/05,17:48,買い予想,ﾜｲｱｲさん,205.29,"1,825.0",-108.99,"4,615",中期(数週間～数ヶ月),その他,石油相場も上がります｡大丈夫でしょう｡,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\250.html
"国際石油開発帝石(1605)の買い予想。 gatepecker さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成",国際石油開発帝石,2009/09/10,22:25,買い予想,gatepeckerさん,-120.39,"1,967.5",-121.69,"4,615",中期(数週間～数ヶ月),その他,"もともとは1株100万以上はしていた会社です。
原油価格も騰落の差が激しいとはいえ、上昇傾向にあるし、去年の8月頃までは100万以上は当たり前の雰囲気からしても、少し時間が必要かも知れないけど、今年中には100万は年最高値としてもいけると信じてるよ。","1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\251.html
