概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ＪＴ(2914)の買い予想。 taro0314 さんの売買予想。 目標株価： 3,589円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",日本たばこ産業,2013/08/01,13:13,買い予想,taro0314さん,122.09,"3,475.0",+17.42,"3,589",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\108.html
"ＪＴ(2914)の買い予想。 UCF２１ さんの売買予想。 目標株価： 4,000円 期間： 長期(数ヶ月～数年) 理由： チャート TOPIX３０",日本たばこ産業,2013/07/24,18:36,買い予想,UCF２１さん,19.92,"3,700.0",-0.92,"4,000",長期(数ヶ月～数年),チャート,,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\109.html
"ＪＴ(2914)の買い予想。 yosshii__ さんの売買予想。 目標株価： 4,000円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い",日本たばこ産業,2017/02/23,11:07,買い予想,yosshii__さん,-16.31,"3,796.0",-8.09,"4,000",中期(数週間～数ヶ月),チャート,,"3,689.0",04月08日,20:43,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\11.html
"ＪＴ(2914)の売り予想。 WERD さんの売買予想。 目標株価： 3,352円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割高」に賛成",日本たばこ産業,2013/07/09,16:02,売り予想,WERDさん,-109.54,"3,770.0",+6.03,"3,352",中期(数週間～数ヶ月),チャート,"【株価分析結果】2013/07/09 01:21
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「2,782円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\110.html
"ＪＴ(2914)の売り予想。 レイジ５５ さんの売買予想。 目標株価： 2,752円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割高」に賛成",日本たばこ産業,2013/06/25,08:18,売り予想,レイジ５５さん,79.8,"3,415.0",-22.89,"2,752",中期(数週間～数ヶ月),チャート,"【株価分析結果】2013/06/25 01:22
　割高

  現在の株価は高すぎです1","3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\111.html
"ＪＴ(2914)の買い予想。 チューリーちゃん さんの売買予想。 目標株価： 3,767円 期間： 長期(数ヶ月～数年) 理由： その他 買い",日本たばこ産業,2013/06/22,20:53,買い予想,チューリーちゃんさん,-195.34,"3,490.0",+16.13,"3,767",長期(数ヶ月～数年),その他,買い予想,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\112.html
"ＪＴ(2914)の売り予想。 白圭 さんの売買予想。 目標株価： 2,422円 期間： 中期(数週間~数ヶ月) 理由： その他 売り",日本たばこ産業,2013/06/19,13:01,売り予想,白圭さん,-185.54,"3,460.0",-18.90,"2,422",中期(数週間～数ヶ月),その他,,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\113.html
"ＪＴ(2914)の買い予想。 ジョビン さんの売買予想。 目標株価： 3,800円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",日本たばこ産業,2013/05/29,00:28,買い予想,ジョビンさん,44.25,"3,620.0",+10.68,"3,800",短期(数分～数日),業績(会社計画の修正発表を含む),"この銘柄、今期の見通しがかなりいい。

日経平均が暴落後、
円安・株高の方向性に戻りつつあり、調整が終わったと考えていいと思う。

外国人投資家の資金も戻ってくるが、暴落を経験し、
今度は業績を見て期待の持てる銘柄を選別してくると思う。

この銘柄はROEが日本企業の中ではとても高く、いかにも外国人好み。
（直近の実績で20％弱もあり、それが見通しでは22％まで上昇する。）

PERを検討すると、見通し利益で換算したPERは17％。
前期利益ベースのPER20%に追いついていない。

なおかつ、円安の恩恵も受ける銘柄。

移動平均線で切り返したし、絶好の買い場と見た。

","3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\114.html
"ＪＴ(2914)の売り予想。 蛇阿斗久 さんの売買予想。 目標株価： 3,440円 期間： 短期(数分~数日) 理由： チャート 売り",日本たばこ産業,2013/05/09,22:54,売り予想,蛇阿斗久さん,66.55,"3,660.0",-2.33,"3,440",短期(数分～数日),チャート,上位の陰線五本,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\115.html
"ＪＴ(2914)の買い予想。 キングまん７８７ さんの売買予想。 目標株価： 4,764円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 個人投資家の意見「買い」に賛成",日本たばこ産業,2013/05/08,07:01,買い予想,キングまん７８７さん,-4.04,"3,650.0",+2.96,"4,764",長期(数ヶ月～数年),配当(株主優待を含む),,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\116.html
