概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2008/01/18,22:28,買い予想,いかさん,167.96,424.0,+85.17,--,,,がんばれ,552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\112.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/12/28,11:33,買い予想,清水寺さん,288.94,487.0,+37.36,--,,,"新年に向けて
気分一新でどうでしょう",552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\113.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/12/07,13:32,売り予想,あしたのジョ～さん,132.17,543.0,-5.23,--,,,"電化が反落、欧州委による課徴金賦課の決定に業績下ブレ懸念浮上(株式新聞社)
2007/12/06(13:50)
http://minkabu.jp/stock/4061/news/8163",552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\114.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/11/19,00:24,買い予想,BathAgentさん,154.26,592.0,-19.69,--,,,"短期
目標680",552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\115.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/11/12,14:10,買い予想,Nobuさん,31.24,593.0,-20.14,--,,,"電気化学工業は2010年度までに関節機能改善剤の年産能力を倍増すると発表。投資額は最大140億円程度とみられ、薬効成分の生産能力と注射器（2.5ミリリットル）への充てん能力を年2000万本分強に引き上げるようです。
将来の需要拡大に向けての設備投資で売上の拡大も見込めそうです。",552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\116.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/10/18,21:44,買い予想,gogo_niokaさん,-117.04,717.0,-65.83,--,,,とにかく足が綺麗。地道にさりげなく右肩上がりなのが◎。,552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\117.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/09/11,14:52,買い予想,すみさん,53.43,600.0,-23.22,--,,,"電化は１Ｑ大幅増益、新工場建設を見直し続伸(東洋経済新報社)
2007/09/11(10:16)
http://minkabu.jp/stock/4061/news/5472
工場の増強に約１５０億円を投資するということでこれからに期待！",552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\118.html
"デンカ,4061,Denka,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",デンカ,2007/06/04,19:16,買い予想,ODEKOさん,-1.43,554.0,-1.53,--,,,"自動車のエンジンカバーや燃料チューブに使うナイロン樹脂製品が今、値上がりしているそうです。
株価もなんだか、上がっていく感じがします。。。ここでためしに「買い」です。",552.0,04月08日,22:55,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\119.html
デンカ(4061)の売り予想。 demekin さんの売買予想。 目標株価： 349円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に反対,デンカ,2016/02/08,19:56,売り予想,demekinさん,-9.13,425.0,-85.64,349,短期(数分～数日),チャート,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\12.html
デンカ(4061)の売り予想。 松岡政也 さんの売買予想。 目標株価： 270円 期間： 長期(数ヶ月～数年) 理由： その他 売り予想,デンカ,2015/11/28,11:49,売り予想,松岡政也さん,-25.38,542.0,-5.77,270,長期(数ヶ月～数年),その他,"【株価分析結果】2015/11/28 01:20
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「519円」を割ると割安圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
",552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\13.html
