概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
三菱電機(6503)の買い予想。 短期決戦 さんの売買予想。 目標株価： 860円 期間： 短期(数分~数日) 理由： その他 k,三菱電機,2011/04/20,04:30,買い予想,短期決戦さん,131.46,855.0,+227.82,860,短期(数分～数日),その他,k,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\109.html
"三菱電機(6503)の買い予想。 big band beat さんの売買予想。 目標株価： 1,925円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価1,915円",三菱電機,2017/01/25,15:51,買い予想,big band beatさん,-11.49,"1,723.0",-30.20,"1,925",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,541.0",04月09日,15:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\11.html
"三菱電機(6503)の買い予想。 よっしー.com さんの売買予想。 目標株価： 1,458円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い",三菱電機,2011/03/30,23:06,買い予想,よっしー.comさん,120.37,978.0,+163.40,"1,458",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),計画停電の長期化,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\110.html
三菱電機(6503)の買い予想。 orennjimikan さんの売買予想。 目標株価： 952円 期間： 短期(数分~数日) 理由： その他 買い,三菱電機,2011/03/14,09:19,買い予想,orennjimikanさん,275.36,834.0,+240.71,952,短期(数分～数日),その他,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\111.html
"三菱電機(6503)の買い予想。 vitz さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い",三菱電機,2011/02/03,13:06,買い予想,vitzさん,136.23,"1,002.0",+152.68,"1,200",中期(数週間～数ヶ月),チャート,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\112.html
"三菱電機(6503)の買い予想。 dover さんの売買予想。 目標株価： 1,500円 期間： 長期(数ヶ月～数年) 理由： その他 株価診断結果「割高」に反対",三菱電機,2010/12/30,14:39,買い予想,doverさん,75.34,855.0,+227.82,"1,500",長期(数ヶ月～数年),その他,"【株価分析結果】2010/12/30 03:21
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「476円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

","1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\113.html
三菱電機(6503)の買い予想。 komkom(*~(ｴ)~*) さんの売買予想。 期間： 中期(数週間~数ヶ月) 買い(’(エ)’) ,三菱電機,2010/12/01,11:43,買い予想,komko,268.64,829.0,+243.88,--,中期(数週間～数ヶ月),,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\114.html
三菱電機(6503)の買い予想。 ｍｏｍｏｎｇａ さんの売買予想。 目標株価： 960円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,三菱電機,2010/11/24,07:35,買い予想,ｍｏｍｏｎｇａさん,401.27,810.0,+256.27,960,中期(数週間～数ヶ月),チャート,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\115.html
三菱電機(6503)の買い予想。 kokokokko さんの売買予想。 目標株価： 820円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い,三菱電機,2010/09/03,15:15,買い予想,kokokokkoさん,298.46,681.0,+358.68,820,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\116.html
三菱電機(6503)の売り予想。 みに さんの売買予想。 目標株価： 450円 期間： 中期(数週間~数ヶ月) 個人投資家の意見「売り」に賛成,三菱電機,2010/07/04,22:40,売り予想,みにさん,239.67,700.0,-342.04,450,中期(数週間～数ヶ月),,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\117.html
