概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"日清製粉グループ本社(2002)の買い予想。 dover さんの売買予想。 目標株価： 1,835円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成",日清製粉グループ本社,2015/01/14,12:29,買い予想,doverさん,75.34,"1,221.0",+103.86,"1,834",長期(数ヶ月～数年),その他,オリエンタル酵母　NMN,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\19.html
"日清製粉グループ本社(2002)の買い予想。 masahira さんの売買予想。 目標株価： 2,200円 期間： 中期(数週間~数ヶ月) 理由： チャート チャート",日清製粉グループ本社,2017/03/01,20:33,買い予想,masahiraさん,137.88,"1,731.0",-10.51,"2,200",中期(数週間～数ヶ月),チャート,,"1,668.0",04月08日,18:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\2.html
"日清製粉グループ本社(2002)の買い予想。 ｾﾞﾗﾆｳﾑ0519 さんの売買予想。 目標株価： 1,500円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い",日清製粉グループ本社,2015/01/10,06:33,買い予想,ｾﾞﾗﾆｳﾑ0519さん,29.49,"1,225.0",+102.60,"1,500",中期(数週間～数ヶ月),チャート,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\20.html
"日清製粉グループ本社(2002)の買い予想。 くーみるく さんの売買予想。 目標株価： 1,575円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",日清製粉グループ本社,2015/01/10,00:03,買い予想,くーみるくさん,342.69,"1,225.0",+102.60,"1,575",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\21.html
"日清製粉グループ本社(2002)の買い予想。 yaya666 さんの売買予想。 目標株価： 1,404円 期間： 長期(数ヶ月～数年) 理由： その他 NMNの効果はいかに。",日清製粉グループ本社,2015/01/05,18:09,買い予想,yaya666さん,-8.61,"1,237.0",+98.84,"1,404",長期(数ヶ月～数年),その他,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\22.html
"日清製粉グループ本社(2002)の買い予想。 t-oku さんの売買予想。 目標株価： 1,551円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",日清製粉グループ本社,2015/01/05,16:27,買い予想,t-okuさん,47.03,"1,237.0",+98.84,"1,551",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2014/12/31 01:12　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、過去比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「1,090円」を割ると割安圏内に入ります。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPERの変動幅が最も狭いことから利益動向が投資判断で重視されている可能性があります。現状、PERは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。　結果、現在、この銘柄の配当利回りは類似時価総額の平均値よりも高い為、相対比較の観点からは割安と判断されます。","1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\23.html
"日清製粉グループ本社(2002)の買い予想。 ニコタマさん さんの売買予想。 目標株価： 2,000円 期間： 中期(数週間~数ヶ月) 理由： その他 NHKが取り上げたキーワード「NMN」",日清製粉グループ本社,2015/01/05,02:33,買い予想,ニコタマさんさん,95.82,"1,230.0",+101.02,"2,000",中期(数週間～数ヶ月),その他,1月4日放映の「ネクストワールド 私たちの未来(第2回)」で取り上げたNMNの実用化研究。細胞が若返る⁉︎。オリエンタル酵母工業が(社名を伏せて)紹介されました。調べて見ると、日清製粉グループ傘下の会社です。こう言うニュースにどの程度反応するのか、興味深いです。,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\24.html
"日清製粉グループ本社(2002)の売り予想。 ddcdeccdcc さんの売買予想。 目標株価： 1,107円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 個人投資家の意見「買い」に反対",日清製粉グループ本社,2014/12/04,23:51,売り予想,ddcdeccdccさん,-25.28,"1,169.0",-121.62,"1,107",長期(数ヶ月～数年),個人投資家の予想,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\25.html
"日清製粉グループ本社(2002)の買い予想。 AAI Fund さんの売買予想。 目標株価： 1,198円 期間： 長期(数ヶ月～数年) 理由： チャート 買い予想 長期 目標株価1,196円",日清製粉グループ本社,2014/10/11,11:20,買い予想,AAI Fundさん,594.97,"1,030.0",+175.86,"1,198",長期(数ヶ月～数年),チャート,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\26.html
日清製粉グループ本社(2002)の売り予想。 エグゼクティブ・まっち さんの売買予想。 目標株価： 727円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に反対,日清製粉グループ本社,2014/10/10,01:53,売り予想,エグゼクティブ・まっちさん,-14.13,"1,030.0",-176.41,726,長期(数ヶ月～数年),チャート,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\27.html
"日清製粉グループ本社(2002)の買い予想。 レクサス さんの売買予想。 目標株価： 1,360円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",日清製粉グループ本社,2014/05/17,12:15,買い予想,レクサスさん,154.68,"1,049.0",+167.48,"1,360",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\28.html
