概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
オークマ(6103)の買い予想。 こーくせぶん さんの売買予想。 目標株価： 631円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) kai,オークマ,2012/05/08,22:39,買い予想,こーくせぶんさん,165.29,594.0,+245.10,631,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\37.html
オークマ(6103)の買い予想。 yosi_0701 さんの売買予想。 目標株価： 750円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想,オークマ,2012/04/20,10:08,買い予想,yosi_0701さん,74.93,653.0,+197.26,750,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\38.html
オークマ(6103)の買い予想。 ohｔyoch05 さんの売買予想。 目標株価： 744円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「売り」に反対,オークマ,2012/03/12,08:02,買い予想,ohｔyoch05さん,282.58,687.0,+173.43,744,中期(数週間～数ヶ月),その他,,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\39.html
"オークマ(6103)の買い予想。 masahira さんの売買予想。 目標株価： 1,500円 期間： 中期(数週間~数ヶ月) 理由： チャート チャート",オークマ,2016/12/30,13:43,買い予想,masahiraさん,137.88,"1,117.0",-2.80,"1,500",中期(数週間～数ヶ月),チャート,,"1,107.0",04月09日,12:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\4.html
オークマ(6103)の買い予想。 PINSⅡ さんの売買予想。 目標株価： 569円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,オークマ,2012/01/18,21:01,買い予想,PINSⅡさん,139.7,528.0,+311.28,569,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\40.html
オークマ(6103)の買い予想。 js07739 さんの売買予想。 目標株価： 532円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,オークマ,2011/12/22,20:12,買い予想,js07739さん,292.71,493.0,+353.57,532,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\41.html
オークマ(6103)の買い予想。 goodknight1987 さんの売買予想。 目標株価： 650円 期間： 長期(数ヶ月～数年) 理由： その他 買い,オークマ,2011/11/14,15:23,買い予想,goodknight1987さん,319.77,559.0,+278.25,650,長期(数ヶ月～数年),その他,,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\42.html
オークマ(6103)の買い予想。 exstock さんの売買予想。 目標株価： 777円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 洪水特需,オークマ,2011/11/04,16:15,買い予想,exstockさん,452.55,599.0,+240.68,777,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\43.html
オークマ(6103)の買い予想。 リサ・ランドール さんの売買予想。 目標株価： 489円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,オークマ,2011/10/04,21:36,買い予想,リサ・ランドールさん,137.27,455.0,+406.85,489,中期(数週間～数ヶ月),その他,,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\44.html
オークマ(6103)の買い予想。 AAI Fund さんの売買予想。 目標株価： 458円 期間： 長期(数ヶ月～数年) 理由： チャート kai,オークマ,2011/10/04,20:32,買い予想,AAI Fundさん,594.97,455.0,+406.85,458,長期(数ヶ月～数年),チャート,,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\45.html
