概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
ミネベアミツミ(6479)の買い予想。 ジョーイ99 さんの売買予想。 目標株価： 500円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 55,ミネベア,2011/03/22,00:34,買い予想,ジョーイ99さん,103.45,435.0,+684.42,500,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\109.html
"ミネベアミツミ(6479)の売り予想。 ７本ＤＭ さんの売買予想。 目標株価： 1,362円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 +222uri",ミネベア,2017/02/14,12:21,売り予想,７本ＤＭさん,0.86,"1,431.0",-10.53,"1,362",中期(数週間～数ヶ月),個人投資家の予想,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\11.html
ミネベアミツミ(6479)の買い予想。 dreaming さんの売買予想。 目標株価： 500円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対,ミネベア,2011/02/15,11:15,買い予想,dreamingさん,319.97,492.0,+572.18,500,中期(数週間～数ヶ月),チャート,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\110.html
ミネベアミツミ(6479)の買い予想。 ピエール2世 さんの売買予想。 目標株価： 650円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い,ミネベア,2011/02/14,00:21,買い予想,ピエール2世さん,298.82,497.0,+563.57,650,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\111.html
ミネベアミツミ(6479)の買い予想。 komkom(*~(ｴ)~*) さんの売買予想。 目標株価： 764円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い(’(エ)’) ,ミネベア,2011/02/08,10:40,買い予想,komko,268.64,511.0,+540.34,764,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\112.html
ミネベアミツミ(6479)の買い予想。 ｍｏｍｏｎｇａ さんの売買予想。 目標株価： 530円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,ミネベア,2010/11/02,22:18,買い予想,ｍｏｍｏｎｇａさん,401.27,453.0,+645.93,530,中期(数週間～数ヶ月),チャート,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\113.html
ミネベアミツミ(6479)の買い予想。 ｼｬｰﾏﾝ さんの売買予想。 目標株価： 0円 期間： 中期(数週間~数ヶ月) かい,ミネベア,2010/04/20,19:08,買い予想,ｼｬｰﾏﾝさん,172.97,540.0,+496.05,--,中期(数週間～数ヶ月),,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\114.html
ミネベアミツミ(6479)の買い予想。 こずかい稼ぎ さんの売買予想。 目標株価： 630円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,ミネベア,2010/03/29,16:56,買い予想,こずかい稼ぎさん,145.75,577.0,+446.00,630,中期(数週間～数ヶ月),その他,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\115.html
ミネベアミツミ(6479)の買い予想。 堕落汚バマ さんの売買予想。 目標株価： 600円 期間： 中期(数週間~数ヶ月) 理由： その他 こりゃいいや,ミネベア,2010/03/04,23:42,買い予想,堕落汚バマさん,327.04,497.0,+563.57,600,中期(数週間～数ヶ月),その他,テレビ効果,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\116.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2010/02/28,13:15,売り予想,娥さん,140.5,489.0,-578.60,--,中期(数週間～数ヶ月),,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\117.html
