概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
ユニチカ(3103)の買い予想。 唐変黙 さんの売買予想。 目標株価： 66円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対,ユニチカ,2011/11/07,12:44,買い予想,唐変黙さん,421.41,44.0,+290.82,66,長期(数ヶ月～数年),その他,,90.0,04月08日,21:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\110.html
ユニチカ(3103)の買い予想。 yoc1234 さんの売買予想。 目標株価： 86円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「売り」に反対,ユニチカ,2011/10/12,20:57,買い予想,yoc1234さん,458.15,44.0,+290.82,86,中期(数週間～数ヶ月),その他,,90.0,04月08日,21:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\111.html
ユニチカ(3103)の買い予想。 yasuikabu さんの売買予想。 目標株価： 62円 期間： 短期(数分~数日) 理由： その他 買い,ユニチカ,2011/09/16,09:38,買い予想,yasuikabuさん,321.68,48.0,+242.89,62,短期(数分～数日),その他,,90.0,04月08日,21:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\112.html
ユニチカ(3103)の買い予想。 Colonel さんの売買予想。 目標株価： 66円 期間： 中期(数週間~数ヶ月) 理由： チャート BUY,ユニチカ,2011/08/10,00:46,買い予想,Colonelさん,376.87,53.0,+193.15,66,中期(数週間～数ヶ月),チャート,,90.0,04月08日,21:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\113.html
ユニチカ(3103)の買い予想。 ATDK4337 さんの売買予想。 目標株価： 68円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,ユニチカ,2011/07/14,19:22,買い予想,ATDK4337さん,135.18,61.0,+130.52,68,中期(数週間～数ヶ月),チャート,,90.0,04月08日,21:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\114.html
ユニチカ(3103)の買い予想。 エンリケ航海王子 さんの売買予想。 目標株価： 83円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い判断,ユニチカ,2011/07/13,13:34,買い予想,エンリケ航海王子さん,318.14,58.0,+151.98,83,中期(数週間～数ヶ月),チャート,"○MSCBの転換の進捗は、最終段階である。
○割安水準である。

△有利子負債の中長期的な視点に立った削減計画を明確にするべきだ。

-------------------------------------------------------------
⇒中期的に見ると、株価の急落不安材料は少ないと思われる。
⇒業績面では特段の買い材料は無いが、割安性・テクニカルに注目した短期的な買いが集まり易いと思われる。
⇒直近の窓埋めに期待したい。

「買い」判断とする。

",90.0,04月08日,21:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\115.html
ユニチカ(3103)の買い予想。 ｼｬﾝﾃｨｰ さんの売買予想。 目標株価： 65円 期間： 中期(数週間~数ヶ月) 理由： チャート ユニチカ,ユニチカ,2011/07/07,17:33,買い予想,ｼｬﾝﾃｨｰさん,77.96,59.0,+144.58,65,中期(数週間～数ヶ月),チャート,,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\116.html
ユニチカ(3103)の買い予想。 短期決戦 さんの売買予想。 目標株価： 70円 期間： 短期(数分~数日) 理由： その他 k,ユニチカ,2011/03/25,10:53,買い予想,短期決戦さん,131.46,63.0,+117.35,70,短期(数分～数日),その他,k,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\117.html
ユニチカ(3103)の買い予想。 えむっちゃん さんの売買予想。 目標株価： 82円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買いです,ユニチカ,2011/03/25,10:27,買い予想,えむっちゃんさん,121.86,63.0,+117.35,82,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\118.html
ユニチカ(3103)の買い予想。 ふっち～ さんの売買予想。 目標株価： 84円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 絶対買い！,ユニチカ,2011/03/24,19:55,買い予想,ふっち～さん,31.36,63.0,+117.35,84,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),もたもたしてるここが買いです。転換社債の発行もそんなにマイナス材料ととらえることはないでしょう。,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\119.html
ユニチカ(3103)の買い予想。 進めB作 さんの売買予想。 目標株価： 79円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,ユニチカ,2016/06/07,23:45,買い予想,進めB作さん,121.86,63.0,+117.35,79,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,90.0,04月08日,21:08,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\12.html
ユニチカ(3103)の買い予想。 mako-p さんの売買予想。 目標株価： 75円 期間： 短期(数分~数日) 理由： チャート 買い,ユニチカ,2011/03/22,12:31,買い予想,mako-pさん,197.85,66.0,+99.09,75,短期(数分～数日),チャート,普通にリバウンド,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\120.html
ユニチカ(3103)の買い予想。 円安株高 さんの売買予想。 目標株価： 80円 期間： 中期(数週間~数ヶ月) 理由： チャート 付加価値に注目,ユニチカ,2010/12/27,17:38,買い予想,円安株高さん,220.98,73.0,+62.32,80,中期(数週間～数ヶ月),チャート,上昇の目が出てる,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\121.html
