概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"アステラス製薬(4503)の買い予想。 hsteve さんの売買予想。 目標株価： 2,012円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価2,003円",アステラス製薬,2015/09/01,20:46,買い予想,hsteveさん,50.32,"1,667.5",-29.75,"2,012",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:02,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\76.html
"アステラス製薬(4503)の買い予想。 ゆっくり行こうよ凛ちゃん さんの売買予想。 目標株価： 2,559円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 将来性あり",アステラス製薬,2015/08/06,14:38,買い予想,ゆっくり行こうよ凛ちゃんさん,-37.52,"1,967.0",-68.52,"2,559",中期(数週間～数ヶ月),個人投資家の予想,,"1,494.0",04月09日,00:02,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\77.html
"アステラス製薬(4503)の買い予想。 CMF さんの売買予想。 目標株価： 2,835円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「買い」に賛成",アステラス製薬,2015/08/05,00:53,買い予想,CMFさん,38.61,"1,980.0",-69.94,"2,835",中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,"1,494.0",04月09日,00:02,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\78.html
"アステラス製薬(4503)の買い予想。 こまんどり さんの売買予想。 目標株価： 2,381円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価2,381円、海外の業績を含め伸びる",アステラス製薬,2015/07/16,10:36,買い予想,こまんどりさん,-56.62,"1,868.0",-57.08,"2,381",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:02,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\79.html
"アステラス製薬(4503)の買い予想。 とがこま さんの売買予想。 目標株価： 1,700円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に賛成",アステラス製薬,2017/02/26,16:17,買い予想,とがこまさん,0.7,"1,525.0",-5.96,"1,700",長期(数ヶ月～数年),チャート,,"1,494.0",04月09日,00:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\8.html
"アステラス製薬(4503)の買い予想。 株好子 さんの売買予想。 目標株価： 2,355円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い予想 短期 目標株価2,355円",アステラス製薬,2015/06/12,01:39,買い予想,株好子さん,-35.09,"1,768.5",-44.29,"2,355",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:02,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\80.html
"アステラス製薬(4503)の買い予想。 optos さんの売買予想。 目標株価： 2,500円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",アステラス製薬,2015/06/12,01:37,買い予想,optosさん,10.1,"1,768.5",-44.29,"2,500",中期(数週間～数ヶ月),個人投資家の予想,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\81.html
"アステラス製薬(4503)の買い予想。 SARA-1 さんの売買予想。 目標株価： 3,055円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",アステラス製薬,2015/05/29,14:20,買い予想,SARA-1さん,17.45,"1,815.5",-50.51,"3,055",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\82.html
"アステラス製薬(4503)の買い予想。 おきあ さんの売買予想。 目標株価： 1,860円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",アステラス製薬,2015/05/26,21:42,買い予想,おきあさん,-67.13,"1,846.0",-54.37,"1,859",中期(数週間～数ヶ月),個人投資家の予想,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\83.html
"アステラス製薬(4503)の買い予想。 ニンジン2 さんの売買予想。 目標株価： 2,136円 期間： 長期(数ヶ月～数年) 理由： チャート 買い予想 長期 目標株価2,129円",アステラス製薬,2015/05/19,01:50,買い予想,ニンジン2さん,-15.74,"1,775.0",-45.17,"2,136",長期(数ヶ月～数年),チャート,アステラス製薬：好決算も株価は急落、安めに仕込むチャンス！(達人の予想)2015/05/15(08:42)http://minkabu.jp/stock/4503/news/876509,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\84.html
"アステラス製薬(4503)の買い予想。 tsuda_t1023 さんの売買予想。 目標株価： 1,760円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",アステラス製薬,2015/05/18,01:05,買い予想,tsuda_t1023さん,-75.61,"1,775.0",-45.17,"1,760",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\85.html
"アステラス製薬(4503)の買い予想。 com@ さんの売買予想。 目標株価： 2,350円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価2,350円",アステラス製薬,2015/05/17,18:49,買い予想,com@さん,-23.21,"1,775.0",-45.17,"2,350",長期(数ヶ月～数年),その他,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\86.html
"アステラス製薬(4503)の買い予想。 miroku さんの売買予想。 目標株価： 2,007円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",アステラス製薬,2015/05/14,05:45,買い予想,mirokuさん,79.97,"1,725.0",-38.24,"2,007",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\87.html
"アステラス製薬(4503)の買い予想。 ぴよぴよ３ さんの売買予想。 目標株価： 1,999円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",アステラス製薬,2015/05/14,00:44,買い予想,ぴよぴよ３さん,47.56,"1,725.0",-38.24,"1,999",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2015/05/13 01:21　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「1,562円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄のPBRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に純資産動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。","1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\88.html
"アステラス製薬(4503)の買い予想。 カチカチ さんの売買予想。 目標株価： 2,256円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い予想 短期 目標株価2,250円",アステラス製薬,2015/05/12,19:13,買い予想,カチカチさん,-11.63,"1,733.0",-39.38,"2,256",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\89.html
"アステラス製薬(4503)の買い予想。 Newジェントルマン さんの売買予想。 目標株価： 1,953円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価1,953円",アステラス製薬,2017/02/24,11:42,買い予想,Newジェントルマンさん,-5.41,"1,529.0",-6.69,"1,953",中期(数週間～数ヶ月),その他,,"1,494.0",04月09日,00:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\9.html
"アステラス製薬(4503)の買い予想。 8301www さんの売買予想。 目標株価： 2,160円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価2,160円",アステラス製薬,2015/05/06,08:20,買い予想,8301wwwさん,-54.41,"1,850.0",-54.87,"2,160",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\90.html
"アステラス製薬(4503)の買い予想。 dover さんの売買予想。 目標株価： 2,845円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割高」に反対",アステラス製薬,2015/04/20,08:56,買い予想,doverさん,75.34,"1,896.0",-60.44,"2,844",中期(数週間～数ヶ月),チャート,"【株価分析結果】2015/04/18 01:22
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「1,488円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に純資産動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\91.html
"アステラス製薬(4503)の買い予想。 カブコロッケ さんの売買予想。 目標株価： 2,154円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 中期 目標株価2,145円",アステラス製薬,2015/04/07,15:37,買い予想,カブコロッケさん,-21.16,"1,971.0",-68.96,"2,154",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\92.html
"アステラス製薬(4503)の買い予想。 アウディー さんの売買予想。 目標株価： 2,089円 期間： 短期(数分~数日) 理由： その他 買い",アステラス製薬,2015/03/30,20:54,買い予想,アウディーさん,84.46,"2,013.0",-73.45,"2,089",短期(数分～数日),その他,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\93.html
"アステラス製薬(4503)の買い予想。 ｔ．ｔｏｍｏ さんの売買予想。 目標株価： 2,392円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成",アステラス製薬,2015/03/29,23:16,買い予想,ｔ．ｔｏｍｏさん,-4.65,"1,973.0",-69.18,"2,392",中期(数週間～数ヶ月),その他,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\94.html
"アステラス製薬(4503)の買い予想。 エグゼクティブ・まっち さんの売買予想。 目標株価： 2,639円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に賛成",アステラス製薬,2015/03/23,21:41,買い予想,エグゼクティブ・まっちさん,-14.13,"2,010.0",-73.14,"2,639",長期(数ヶ月～数年),チャート,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\95.html
"アステラス製薬(4503)の買い予想。 みたか さんの売買予想。 目標株価： 2,200円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成",アステラス製薬,2015/03/22,03:35,買い予想,みたかさん,-26.84,"2,010.0",-73.14,"2,200",中期(数週間～数ヶ月),その他,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\96.html
"アステラス製薬(4503)の買い予想。 yokohamarose さんの売買予想。 目標株価： 2,110円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成",アステラス製薬,2015/03/21,20:32,買い予想,yokohamaroseさん,-72.71,"2,010.0",-73.14,"2,110",中期(数週間～数ヶ月),チャート,,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\97.html
"アステラス製薬(4503)の買い予想。 絶対くまさん さんの売買予想。 目標株価： 2,500円 期間： 中期(数週間~数ヶ月) 理由： チャート 開発力以外は有力",アステラス製薬,2015/03/21,15:37,買い予想,絶対くまさんさん,58.07,"2,010.0",-73.14,"2,500",中期(数週間～数ヶ月),チャート,"アステラス製薬(4503)が下げる、値嵩株の医薬品セクターには過熱感も(株式ネット新聞)
2015/03/09(14:24)
http://s.minkabu.jp/stock/4503/news/836897","1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\98.html
"アステラス製薬(4503)の買い予想。 card_counting さんの売買予想。 目標株価： 3,000円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",アステラス製薬,2015/03/12,23:45,買い予想,card_countingさん,-35.79,"2,009.0",-73.03,"3,000",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,494.0",04月09日,00:03,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-08-23-59-58/comment\99.html
"アステラス製薬(4503)の売り予想。 やったるで さんの売買予想。 目標株価： 1,481円 期間： 短期(数分~数日) 理由： チャート 売り予想 短期 目標株価1,481円",アステラス製薬,2017/04/12,09:17,売り予想,やったるでさん,-0.05,"1,505.0",-0.18,"1,481",短期(数分～数日),チャート,,"1,505.5",04月12日,12:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-12-12-07-14/comment\1.html
"アステラス製薬(4503)の買い予想。 ８８８ちこ さんの売買予想。 目標株価： 1,602円 期間： 短期(数分~数日) 理由： その他 個人投資家の意見「買い」に賛成",アステラス製薬,2017/04/11,03:06,買い予想,８８８ちこさん,2.54,"1,515.5",-2.15,"1,602",短期(数分～数日),その他,,"1,505.5",04月12日,12:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4503-アステラス製薬/2017-04-12-12-07-14/comment\2.html
