概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
コニカミノルタ(4902)の売り予想。 WERD さんの売買予想。 目標株価： 727円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割高」に賛成,コニカミノルタ,2013/03/21,08:59,売り予想,WERDさん,-109.54,763.0,-71.18,727,中期(数週間～数ヶ月),チャート,"【株価分析結果】2013/03/20 01:49
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「727円」を割ると割安圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、この銘柄は割高と判断されるも、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には株価が下支えされる可能性があります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
",953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\65.html
コニカミノルタ(4902)の売り予想。 せこくしてますか？ さんの売買予想。 目標株価： 667円 期間： 短期(数分~数日) 理由： その他 売り,コニカミノルタ,2013/02/01,14:55,売り予想,せこくしてますか？さん,-125.78,743.0,-161.50,667,短期(数分～数日),その他,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\66.html
コニカミノルタ(4902)の買い予想。 【ランキング１位】神様【５冠王】 さんの売買予想。 目標株価： 525円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,コニカミノルタ,2012/11/13,01:04,買い予想,【ランキング１位】神様【５冠王】さん,591.12,512.0,+244.37,525,長期(数ヶ月～数年),その他,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\67.html
コニカミノルタ(4902)の買い予想。 kenkenn さんの売買予想。 目標株価： 618円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買いです,コニカミノルタ,2012/10/01,12:38,買い予想,kenkennさん,102.65,598.0,+168.33,618,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"コニカミノルタが値を消す、上期業績好調と(株式ネット新聞)
2012/10/01(12:19)
http://minkabu.jp/stock/4902/news/422089",953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\68.html
コニカミノルタ(4902)の買い予想。 HAPIKA さんの売買予想。 目標株価： 676円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) ユーロではドイツ中心のため堅調か,コニカミノルタ,2012/07/28,11:14,買い予想,HAPIKAさん,317.31,540.0,+216.95,676,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\69.html
"コニカミノルタ(4902)の買い予想。 keizo_fz さんの売買予想。 目標株価： 1,267円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 中期 目標株価1,267円",コニカミノルタ,2017/02/11,23:57,買い予想,keizo_fzさん,8.58,"1,115.0",-41.57,"1,267",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,953.0,04月09日,02:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\7.html
コニカミノルタ(4902)の買い予想。 アジア さんの売買予想。 目標株価： 649円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成,コニカミノルタ,2012/07/26,11:55,買い予想,アジアさん,609.13,494.0,+263.63,649,中期(数週間～数ヶ月),その他,"【株価分析結果】2012/07/26 01:52
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「649円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。
　結果、現在、この銘柄のPERは類似時価総額の平均値よりも低い為、相対比較の観点からは割安と判断されます。
",953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\70.html
コニカミノルタ(4902)の買い予想。 かんちゃんじ～じ さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,コニカミノルタ,2012/06/06,12:51,買い予想,かんちゃんじ～じさん,268.52,570.0,+190.57,700,中期(数週間～数ヶ月),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\71.html
コニカミノルタ(4902)の買い予想。 moko♡ さんの売買予想。 目標株価： 579円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い♡,コニカミノルタ,2012/06/02,19:17,買い予想,moko♡さん,338.94,535.0,+221.64,579,中期(数週間～数ヶ月),チャート,"全銘柄分析中で～す♡ 

ヨコヨコだね 
　(＊^_-＊)~♡ 
",953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\72.html
コニカミノルタ(4902)の買い予想。 でかめがね さんの売買予想。 目標株価： 774円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,コニカミノルタ,2012/03/26,01:20,買い予想,でかめがねさん,250.08,703.0,+100.71,774,中期(数週間～数ヶ月),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\73.html
