概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ＳＵＭＣＯ(3436)の売り予想。 ７本ＤＭ さんの売買予想。 目標株価： 1,777円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 95.2pk",SUMCO,2017/03/30,10:00,売り予想,７本ＤＭさん,0.86,"1,881.0",+11.64,"1,776",中期(数週間～数ヶ月),個人投資家の予想,,"1,803.0",04月08日,22:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\3.html
ＳＵＭＣＯ(3436)の買い予想。 デッドボール さんの売買予想。 目標株価： 819円 期間： 短期(数分~数日) 理由： その他 株価診断結果「割安」に賛成,SUMCO,2016/09/19,08:53,買い予想,デッドボールさん,636.38,815.0,+344.37,819,短期(数分～数日),その他,【株価分析結果】2016/09/17 02:11　割安  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。　但し、この銘柄の株価が「819円」を超えると割高圏内に入ります。　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。【相対比較】　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\30.html
ＳＵＭＣＯ(3436)の売り予想。 windproof さんの売買予想。 目標株価： 402円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「売り」に賛成,SUMCO,2016/09/17,03:48,売り予想,windproofさん,-121.95,815.0,-345.07,402,短期(数分～数日),チャート,,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\31.html
ＳＵＭＣＯ(3436)の買い予想。 kouboudaisi さんの売買予想。 目標株価： 829円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 株価診断結果「割安」に賛成,SUMCO,2016/09/12,21:55,買い予想,kouboudaisiさん,12.36,794.0,+361.00,829,中期(数週間～数ヶ月),個人投資家の予想,"【株価分析結果】2016/09/10 02:06
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「829円」を超えると割高圏内に入ります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。
","1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\32.html
ＳＵＭＣＯ(3436)の買い予想。 pupu779 さんの売買予想。 目標株価： 960円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い予想 中期 目標株価956円,SUMCO,2016/09/07,11:50,買い予想,pupu779さん,12.77,813.0,+345.91,960,中期(数週間～数ヶ月),チャート,,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\33.html
"ＳＵＭＣＯ(3436)の買い予想。 nextkab88 さんの売買予想。 目標株価： 1,402円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 買い予想 長期 目標株価1,402円",SUMCO,2016/08/25,23:20,買い予想,nextkab88さん,326.28,841.0,+324.93,"1,402",長期(数ヶ月～数年),個人投資家の予想,,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\34.html
ＳＵＭＣＯ(3436)の売り予想。 ラガー１４ さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 「売り」に賛成,SUMCO,2016/06/01,20:13,売り予想,ラガー１４さん,-262.65,779.0,-374.15,700,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\35.html
ＳＵＭＣＯ(3436)の買い予想。 SSBOY さんの売買予想。 目標株価： 798円 期間： 短期(数分~数日) 理由： 個人投資家の予想 買い予想 短期 目標株価796円,SUMCO,2016/05/17,10:59,買い予想,SSBOYさん,25.81,677.0,+472.53,798,短期(数分～数日),個人投資家の予想,,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\36.html
ＳＵＭＣＯ(3436)の買い予想。 ゴッドだぜ さんの売買予想。 目標株価： 701円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対,SUMCO,2016/05/04,20:21,買い予想,ゴッドだぜさん,435.13,682.0,+466.98,701,中期(数週間～数ヶ月),チャート,,"1,803.0",04月08日,22:06,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\37.html
"ＳＵＭＣＯ(3436)の買い予想。 pinksapphire さんの売買予想。 目標株価： 1,404円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",SUMCO,2016/04/20,00:14,買い予想,pinksapphireさん,40.24,682.0,+466.98,"1,404",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2016/04/19 02:08
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,404円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に利益動向が比較されている可能性があります。
　結果、現在、この銘柄のPERは同一業種分類の平均値よりも低い為、相対比較の観点からは割安と判断されます。
","1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\38.html
