概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
太平洋セメント(5233)の買い予想。 ふじ3776 さんの売買予想。 目標株価： 467円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 割安,太平洋セメント,2017/04/07,11:33,買い予想,ふじ3776さん,22.75,360.0,+1.57,466,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\1.html
太平洋セメント(5233)の売り予想。 ピロシ＠含み損 さんの売買予想。 目標株価： 401円 期間： 短期(数分~数日) 理由： その他 売り予想 短期 目標株価401円,太平洋セメント,2017/02/03,18:31,売り予想,ピロシ＠含み損さん,5.76,409.0,+31.28,401,短期(数分～数日),その他,,363.0,04月09日,03:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\10.html
太平洋セメント(5233)の買い予想。 株で儲けて会社を辞めたい さんの売買予想。 目標株価： 471円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2013/09/08,08:43,買い予想,株で儲けて会社を辞めたいさん,137.05,400.0,-27.01,471,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\100.html
太平洋セメント(5233)の買い予想。 歌って踊れるぬいぐるみ さんの売買予想。 目標株価： 500円 期間： 中期(数週間~数ヶ月) 理由： その他 viva 内需!!,太平洋セメント,2013/09/08,07:31,買い予想,歌って踊れるぬいぐるみさん,34.74,400.0,-27.01,500,中期(数週間～数ヶ月),その他,2020年に向けていっぱいセメント使うぞ!!,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\101.html
太平洋セメント(5233)の買い予想。 あつさん さんの売買予想。 目標株価： 450円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2013/09/04,16:58,買い予想,あつさんさん,49.44,374.0,-9.12,450,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\102.html
太平洋セメント(5233)の売り予想。 himasuke さんの売買予想。 目標株価： 258円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に賛成,太平洋セメント,2013/09/01,14:59,売り予想,himasukeさん,-284.04,373.0,+6.86,258,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/08/31 01:44
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「240円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
",363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\103.html
太平洋セメント(5233)の買い予想。 ｺﾞｰﾙﾄﾞｼｯﾌﾟ さんの売買予想。 目標株価： 500円 期間： 長期(数ヶ月～数年) 理由： その他 買い,太平洋セメント,2013/08/30,07:18,買い予想,ｺﾞｰﾙﾄﾞｼｯﾌﾟさん,65.22,374.0,-9.12,500,長期(数ヶ月～数年),その他,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\104.html
太平洋セメント(5233)の買い予想。 だんご侍 さんの売買予想。 目標株価： 248円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,太平洋セメント,2013/08/24,09:49,買い予想,だんご侍さん,-9.89,368.0,-4.63,248,中期(数週間～数ヶ月),その他,"東電汚染水問題
東京オリンピック
秋からくる　地震連発を考えると
強気でまだまだ攻めます
地震でも強い株は　もっていたほうがいい
一石三鳥株で　すばらしいですな",363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\105.html
太平洋セメント(5233)の買い予想。 くまくまぽんぽん さんの売買予想。 目標株価： 439円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2013/07/25,21:33,買い予想,くまくまぽんぽんさん,112.96,337.0,+21.09,439,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),オリンピックを見越してあがる,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\106.html
太平洋セメント(5233)の買い予想。 アナトリアの傭兵 さんの売買予想。 目標株価： 535円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に賛成,太平洋セメント,2013/07/22,22:12,買い予想,アナトリアの傭兵さん,116.95,354.0,+6.42,535,長期(数ヶ月～数年),チャート,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\107.html
太平洋セメント(5233)の買い予想。 ゆーべ さんの売買予想。 目標株価： 343円 期間： 中期(数週間~数ヶ月) 理由： チャート 1,太平洋セメント,2013/06/25,00:16,買い予想,ゆーべさん,34.54,327.0,+30.43,343,中期(数週間～数ヶ月),チャート,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\108.html
太平洋セメント(5233)の買い予想。 サンコウ さんの売買予想。 目標株価： 773円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,太平洋セメント,2013/05/22,21:55,買い予想,サンコウさん,81.79,319.0,+38.33,773,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/05/22 01:49
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「773円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは日本株全体銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では日本株全体を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。
",363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\109.html
太平洋セメント(5233)の売り予想。 ホシノ・ルリ さんの売買予想。 目標株価： 389円 期間： 短期(数分~数日) 理由： 個人投資家の予想 売り予想 短期 目標株価386円,太平洋セメント,2017/01/28,20:14,売り予想,ホシノ・ルリさん,27.02,404.0,+28.15,389,短期(数分～数日),個人投資家の予想,,363.0,04月09日,03:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\11.html
太平洋セメント(5233)の買い予想。 noking さんの売買予想。 目標株価： 373円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成,太平洋セメント,2013/05/14,11:32,買い予想,nokingさん,140.08,284.0,+78.09,373,中期(数週間～数ヶ月),その他,"本業の業績が増益するのは間違いない。
株価が割安。

問題は原料の調達費。",363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\110.html
太平洋セメント(5233)の買い予想。 ﾕﾝﾕﾝ さんの売買予想。 目標株価： 350円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) かい,太平洋セメント,2013/05/07,00:29,買い予想,ﾕﾝﾕﾝさん,64.7,253.0,+122.51,350,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\111.html
太平洋セメント(5233)の買い予想。 ｻｸﾗ33 さんの売買予想。 目標株価： 270円 期間： 中期(数週間~数ヶ月) 理由： その他 上がる,太平洋セメント,2013/04/24,12:19,買い予想,ｻｸﾗ33さん,-15.76,252.0,+124.12,270,中期(数週間～数ヶ月),その他,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\112.html
太平洋セメント(5233)の売り予想。 WERD さんの売買予想。 目標株価： 165円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に反対,太平洋セメント,2013/04/12,20:30,売り予想,WERDさん,-109.54,234.0,-157.97,165,中期(数週間～数ヶ月),チャート,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\113.html
太平洋セメント(5233)の買い予想。 papamamayuma さんの売買予想。 目標株価： 250円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,太平洋セメント,2013/03/21,08:57,買い予想,papamamayumaさん,171.72,229.0,+165.15,250,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/03/20 01:53
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「178円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは類似時価総額の平均値よりも低い為、相対比較の観点からは割高と判断されます。
",363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\114.html
太平洋セメント(5233)の買い予想。 トモテイ さんの売買予想。 目標株価： 336円 期間： 中期(数週間~数ヶ月) 理由： チャート 貝,太平洋セメント,2013/03/17,11:38,買い予想,トモテイさん,122.99,221.0,+181.42,336,中期(数週間～数ヶ月),チャート,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\115.html
太平洋セメント(5233)の買い予想。 takt さんの売買予想。 目標株価： 270円 期間： 長期(数ヶ月～数年) 理由： その他 夏場にかけて・・・,太平洋セメント,2013/03/11,10:03,買い予想,taktさん,97.35,236.0,+151.81,270,長期(数ヶ月～数年),その他,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\116.html
太平洋セメント(5233)の買い予想。 AAAAAADGJMPTW さんの売買予想。 目標株価： 269円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,太平洋セメント,2013/02/28,15:12,買い予想,AAAAAADGJMPTWさん,180.15,227.0,+169.11,269,中期(数週間～数ヶ月),チャート,なんとなく違和感がある？,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\117.html
太平洋セメント(5233)の買い予想。 star_kabunusiiii さんの売買予想。 目標株価： 600円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 復興需要,太平洋セメント,2013/02/24,14:52,買い予想,star_kabunusiiiiさん,45.51,223.0,+177.24,600,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),いい押し目,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\118.html
太平洋セメント(5233)の買い予想。 37 工事中 ! さんの売買予想。 目標株価： 230円 期間： 中期(数週間~数ヶ月) 理由： その他 来週も下げるならドンドン買う,太平洋セメント,2013/02/15,14:27,買い予想,37 　 工事中 !さん,57.65,217.0,+190.01,230,中期(数週間～数ヶ月),その他,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\119.html
太平洋セメント(5233)の買い予想。 coopee06 さんの売買予想。 目標株価： 450円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価450円,太平洋セメント,2017/01/08,19:52,買い予想,coopee06さん,76.41,387.0,-18.36,450,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,363.0,04月09日,03:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\12.html
太平洋セメント(5233)の売り予想。 diaspora さんの売買予想。 目標株価： 212円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に反対,太平洋セメント,2013/02/05,19:08,売り予想,diasporaさん,-135.51,247.0,-134.69,212,短期(数分～数日),業績(会社計画の修正発表を含む),,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\120.html
太平洋セメント(5233)の買い予想。 やす＠0919 さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,太平洋セメント,2013/01/02,23:04,買い予想,やす＠0919さん,37.86,246.0,+134.08,400,中期(数週間～数ヶ月),その他,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\121.html
太平洋セメント(5233)の売り予想。 mikey さんの売買予想。 目標株価： 169円 期間： 長期(数ヶ月～数年) 理由： チャート うり,太平洋セメント,2012/12/27,09:34,売り予想,mikeyさん,-284.8,241.0,-145.12,169,長期(数ヶ月～数年),チャート,,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\122.html
太平洋セメント(5233)の買い予想。 ぴょん吉gogo さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,太平洋セメント,2012/12/27,00:28,買い予想,ぴょん吉gogoさん,94.89,240.0,+144.54,400,中期(数週間～数ヶ月),チャート,財政出動大。,363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\123.html
太平洋セメント(5233)の買い予想。 SPINEL さんの売買予想。 目標株価： 282円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,太平洋セメント,2012/12/20,07:28,買い予想,SPINELさん,217.77,215.0,+194.42,282,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/12/20 01:53
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「141円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは類似時価総額の平均値よりも低い為、相対比較の観点からは割高と判断されます。
",363.0,04月09日,03:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\124.html
太平洋セメント(5233)の買い予想。 オオテツ さんの売買予想。 目標株価： 210円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/12/15,16:57,買い予想,オオテツさん,81.46,195.0,+243.52,210,短期(数分～数日),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\125.html
太平洋セメント(5233)の買い予想。 HAPIKA さんの売買予想。 目標株価： 199円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/12/15,10:55,買い予想,HAPIKAさん,317.31,195.0,+243.52,199,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\126.html
太平洋セメント(5233)の買い予想。 レクサス さんの売買予想。 目標株価： 204円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,太平洋セメント,2012/12/06,23:42,買い予想,レクサスさん,154.68,194.0,+246.25,204,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/12/06 01:54
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「141円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは類似時価総額の平均値よりも低い為、相対比較の観点からは割高と判断されます。
",363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\127.html
太平洋セメント(5233)の買い予想。 キンドル さんの売買予想。 目標株価： 200円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,太平洋セメント,2012/11/25,11:16,買い予想,キンドルさん,499.03,187.0,+266.11,200,中期(数週間～数ヶ月),チャート,,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\128.html
太平洋セメント(5233)の買い予想。 Deep Red さんの売買予想。 目標株価： 179円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に賛成,太平洋セメント,2012/11/14,09:31,買い予想,Deep Redさん,657.17,173.0,+310.65,179,短期(数分～数日),チャート,,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\129.html
太平洋セメント(5233)の売り予想。 エグゼクティブ・まっち さんの売買予想。 目標株価： 259円 期間： 長期(数ヶ月～数年) 理由： チャート 2017,太平洋セメント,2017/01/01,21:04,売り予想,エグゼクティブ・まっちさん,-14.13,373.0,+6.86,259,長期(数ヶ月～数年),チャート,,363.0,04月09日,03:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\13.html
太平洋セメント(5233)の買い予想。 ナイルの庭 さんの売買予想。 目標株価： 179円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/11/11,09:09,買い予想,ナイルの庭さん,295.42,170.0,+321.15,179,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\130.html
太平洋セメント(5233)の買い予想。 masao-papa さんの売買予想。 目標株価： 177円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/10/24,22:25,買い予想,masao-papaさん,243.52,162.0,+351.06,177,短期(数分～数日),業績(会社計画の修正発表を含む),米国に期待！！,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\131.html
太平洋セメント(5233)の買い予想。 アジア さんの売買予想。 目標株価： 250円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成,太平洋セメント,2012/09/07,10:19,買い予想,アジアさん,609.13,161.0,+355.00,250,中期(数週間～数ヶ月),その他,"【株価分析結果】2012/09/07 01:57
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「250円」を超えると割高圏内に入ります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に利益動向が比較されている可能性があります。
　結果、現在、この銘柄のPERは同一業種分類の平均値よりも低い為、相対比較の観点からは割安と判断されます。
",363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\132.html
太平洋セメント(5233)の買い予想。 ハリス２号 さんの売買予想。 目標株価： 200円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/07/18,11:20,買い予想,ハリス２号さん,311.22,180.0,+287.51,200,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\133.html
太平洋セメント(5233)の売り予想。 ﾐﾙｹﾞﾝ さんの売買予想。 目標株価： 150円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 売り,太平洋セメント,2012/06/26,07:08,売り予想,ﾐﾙｹﾞﾝさん,158.78,170.0,-324.50,150,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\134.html
太平洋セメント(5233)の買い予想。 01070138 さんの売買予想。 目標株価： 200円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/06/24,18:20,買い予想,01070138さん,105.37,171.0,+317.61,200,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\135.html
太平洋セメント(5233)の買い予想。 当屋 さんの売買予想。 目標株価： 177円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成,太平洋セメント,2012/06/06,23:32,買い予想,当屋さん,379.22,164.0,+343.31,177,中期(数週間～数ヶ月),その他,,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\136.html
太平洋セメント(5233)の買い予想。 ☆プリ☆彡 さんの売買予想。 目標株価： 160円 期間： 短期(数分~数日) 理由： その他 You’ll be back ,太平洋セメント,2012/06/04,12:21,買い予想,☆プリ☆彡さん,426.89,148.0,+411.16,160,短期(数分～数日),その他,そこは底かまだ底がそこか☆,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\137.html
太平洋セメント(5233)の買い予想。 とろけるプリン さんの売買予想。 目標株価： 188円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,太平洋セメント,2012/05/22,22:59,買い予想,とろけるプリンさん,328.36,168.0,+328.36,188,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\138.html
太平洋セメント(5233)の買い予想。 ふうにい さんの売買予想。 目標株価： 200円 期間： 中期(数週間~数ヶ月) 理由： チャート 出来高いい感じ,太平洋セメント,2012/05/17,18:18,買い予想,ふうにいさん,176.38,168.0,+328.36,200,中期(数週間～数ヶ月),チャート,上がり下がりしながら上がる～↑,363.0,04月09日,03:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\139.html
太平洋セメント(5233)の買い予想。 twitter88 さんの売買予想。 目標株価： 521円 期間： 長期(数ヶ月～数年) 理由： チャート 買い予想 長期 目標株価521円,太平洋セメント,2016/12/22,01:54,買い予想,twitter88さん,-0.95,374.0,-9.12,521,長期(数ヶ月～数年),チャート,,363.0,04月09日,03:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5233-太平洋セメント/2017-04-09-03-18-08/comment\14.html
