概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"東レ(3402)の買い予想。 モウデマセン さんの売買予想。 目標株価： 1,136円 期間： 長期(数ヶ月～数年) 理由： イベント(増資／合弁・買収／分割等) ボーイングに続くのでは",東レ,2014/11/19,22:48,買い予想,モウデマセンさん,-55.41,899.0,+26.09,"1,135",長期(数ヶ月～数年),イベント(増資／合弁・買収／分割等),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\77.html
東レ(3402)の買い予想。 hoppy0826 さんの売買予想。 目標株価： 957円 期間： 短期(数分~数日) 理由： 個人投資家の予想 買い予想 短期 目標株価937円,東レ,2014/11/19,20:12,買い予想,hoppy0826さん,-15.32,899.0,+26.09,957,短期(数分～数日),個人投資家の予想,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\78.html
"東レ(3402)の買い予想。 ラーメン屋 さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) ボーイング",東レ,2014/11/19,16:41,買い予想,ラーメン屋さん,76.81,899.0,+26.09,"1,200",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\79.html
"東レ(3402)の買い予想。 garapagos さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： チャート 自動運転車",東レ,2017/02/22,01:30,買い予想,garapagosさん,-1.68,999.1,-5.00,"1,000",中期(数週間～数ヶ月),チャート,,982.5,04月08日,21:39,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\8.html
"東レ(3402)の買い予想。 リサ・ランドール さんの売買予想。 目標株価： 1,012円 期間： 長期(数ヶ月～数年) 理由： その他 買い",東レ,2014/11/19,13:11,買い予想,リサ・ランドールさん,137.27,880.8,+32.51,"1,012",長期(数ヶ月～数年),その他,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\80.html
東レ(3402)の売り予想。 ryoukun さんの売買予想。 目標株価： 447円 期間： 短期(数分~数日) 理由： チャート 東レ,東レ,2014/11/19,09:37,売り予想,ryoukunさん,9.51,888.9,-30.26,446,短期(数分～数日),チャート,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\81.html
"東レ(3402)の買い予想。 moonmary さんの売買予想。 目標株価： 1,000円 期間： 短期(数分~数日) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",東レ,2014/11/18,21:11,買い予想,moonmaryさん,156.59,883.0,+31.72,"1,000",短期(数分～数日),個人投資家の予想,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\82.html
東レ(3402)の買い予想。 バキラ さんの売買予想。 目標株価： 999円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 中期 目標株価999円,東レ,2014/11/18,16:41,買い予想,バキラさん,-2.24,883.0,+31.72,999,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\83.html
東レ(3402)の買い予想。 kuku3ichi さんの売買予想。 目標株価： 929円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価929円,東レ,2014/11/18,00:02,買い予想,kuku3ichiさん,33.67,871.0,+36.07,929,中期(数週間～数ヶ月),その他,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\84.html
"東レ(3402)の買い予想。 te_40 さんの売買予想。 目標株価： 1,516円 期間： 長期(数ヶ月～数年) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「買い」に賛成",東レ,2014/11/17,20:32,買い予想,te_40さん,-23.86,871.0,+36.07,"1,515",長期(数ヶ月～数年),イベント(増資／合弁・買収／分割等),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\85.html
東レ(3402)の買い予想。 dustbox さんの売買予想。 目標株価： 867円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) Kai,東レ,2014/11/17,19:45,買い予想,dustboxさん,58.85,871.0,+36.07,867,短期(数分～数日),業績(会社計画の修正発表を含む),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\86.html
