概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"日本電気硝子(5214)の買い予想。 かんちゃんじ～じ さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い",日本電気硝子,2012/06/18,18:28,買い予想,かんちゃんじ～じさん,268.52,473.0,+104.00,"1,000",中期(数週間～数ヶ月),チャート,,647.0,04月09日,03:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\48.html
日本電気硝子(5214)の買い予想。 yoc1234 さんの売買予想。 目標株価： 795円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,日本電気硝子,2012/06/07,09:29,買い予想,yoc1234さん,458.15,485.0,+94.39,795,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/06/07 01:48
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「795円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\49.html
日本電気硝子(5214)の買い予想。 dover さんの売買予想。 目標株価： 662円 期間： 中期(数週間~数ヶ月) 理由： その他 ..,日本電気硝子,2017/01/25,11:51,買い予想,doverさん,75.34,646.0,+0.00,662,中期(数週間～数ヶ月),その他,,647.0,04月09日,03:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\5.html
日本電気硝子(5214)の売り予想。 てゐ さんの売買予想。 目標株価： 520円 期間： 中期(数週間~数ヶ月) 理由： チャート もぐもぐ,日本電気硝子,2012/05/14,12:25,売り予想,てゐさん,-370.37,549.0,-51.27,520,中期(数週間～数ヶ月),チャート,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\50.html
日本電気硝子(5214)の買い予想。 ｼｬﾝﾃｨｰ さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： チャート 日本電気硝子,日本電気硝子,2012/05/02,05:22,買い予想,ｼｬﾝﾃｨｰさん,77.96,605.0,+19.27,700,中期(数週間～数ヶ月),チャート,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\51.html
日本電気硝子(5214)の買い予想。 zakuri さんの売買予想。 目標株価： 880円 期間： 中期(数週間~数ヶ月) 理由： チャート チョイ上がり,日本電気硝子,2012/04/10,13:33,買い予想,zakuriさん,-31.87,673.0,-22.81,880,中期(数週間～数ヶ月),チャート,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\52.html
日本電気硝子(5214)の売り予想。 ジャックブルー さんの売買予想。 目標株価： 500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 売り予想！,日本電気硝子,2012/03/24,23:30,売り予想,ジャックブルーさん,630.31,716.0,+27.00,500,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),業績不調★★★！売り予想！,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\53.html
日本電気硝子(5214)の買い予想。 arama- さんの売買予想。 目標株価： 960円 期間： 短期(数分~数日) 理由： その他 「ホールド」から「バイ」に格上げ,日本電気硝子,2011/11/21,20:00,買い予想,arama-さん,177.73,759.0,-42.33,960,短期(数分～数日),その他,ドイツ証券が投資判断を「ホールド」から「バイ」に格上げ,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\54.html
日本電気硝子(5214)の買い予想。 goodknight1987 さんの売買予想。 目標株価： 900円 期間： 長期(数ヶ月～数年) 理由： その他 買い,日本電気硝子,2011/11/14,12:59,買い予想,goodknight1987さん,319.77,722.0,-29.93,900,長期(数ヶ月～数年),その他,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\55.html
日本電気硝子(5214)の買い予想。 f08**cmw さんの売買予想。 目標株価： 941円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成,日本電気硝子,2011/10/30,17:05,買い予想,f08**cmwさん,-47.25,710.0,-51.26,941,中期(数週間～数ヶ月),その他,"【株価分析結果】2011/10/29 01:36
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,886円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\56.html
"日本電気硝子(5214)の買い予想。 しろ011 さんの売買予想。 目標株価： 1,400円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「売り」に反対",日本電気硝子,2011/10/28,08:37,買い予想,しろ011さん,392.53,763.0,-43.60,"1,400",長期(数ヶ月～数年),チャート,底練。,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\57.html
日本電気硝子(5214)の買い予想。 livingplanet さんの売買予想。 目標株価： 995円 期間： 中期(数週間~数ヶ月) 理由： チャート 打,日本電気硝子,2011/10/16,12:36,買い予想,livingplanetさん,230.66,803.0,-55.59,995,中期(数週間～数ヶ月),チャート,u,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\58.html
