概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"キッコーマン(2801)の買い予想。 37 工事中 ! さんの売買予想。 目標株価： 1,750円 期間： 中期(数週間~数ヶ月) 理由： その他 今日は調整/買いチャンス",キッコーマン,2013/10/02,14:43,買い予想,37 　 工事中 !さん,57.65,"1,665.0",+283.33,"1,750",中期(数週間～数ヶ月),その他,,"3,325.0",04月08日,20:30,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\32.html
"キッコーマン(2801)の買い予想。 ゴータマシダータ さんの売買予想。 目標株価： 2,349円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成",キッコーマン,2013/09/21,00:56,買い予想,ゴータマシダータさん,123.77,"1,798.0",+241.34,"2,349",長期(数ヶ月～数年),その他,"生しょうゆ
特保
海外展開","3,325.0",04月08日,20:30,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\33.html
"キッコーマン(2801)の売り予想。 WERD さんの売買予想。 目標株価： 1,604円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割高」に賛成",キッコーマン,2013/07/26,01:53,売り予想,WERDさん,-109.54,"1,770.0",-249.97,"1,604",中期(数週間～数ヶ月),チャート,"【株価分析結果】2013/07/25 01:20
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「1,170円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPERの変動幅が最も狭いことから利益動向が投資判断で重視されている可能性があります。現状、PERは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","3,325.0",04月08日,20:30,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\34.html
"キッコーマン(2801)の買い予想。 右衛門左衛門 さんの売買予想。 目標株価： 1,710円 期間： 中期(数週間~数ヶ月) 理由： その他 かい",キッコーマン,2013/06/10,07:57,買い予想,右衛門左衛門さん,74.93,"1,608.0",+303.45,"1,710",中期(数週間～数ヶ月),その他,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\35.html
"キッコーマン(2801)の買い予想。 ダテマキ さんの売買予想。 目標株価： 1,265円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成",キッコーマン,2013/05/31,08:00,買い予想,ダテマキさん,34.6,"1,678.0",+278.93,"1,265",中期(数週間～数ヶ月),チャート,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\36.html
"キッコーマン(2801)の買い予想。 akanamako さんの売買予想。 目標株価： 1,780円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",キッコーマン,2013/04/07,08:06,買い予想,akanamakoさん,254.3,"1,760.0",+252.69,"1,780",短期(数分～数日),業績(会社計画の修正発表を含む),,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\37.html
"キッコーマン(2801)の買い予想。 カンブリア銘柄で１億ゲットした男 さんの売買予想。 目標株価： 2,021円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 祝カンブリア銘柄2801キッコーマン3/21放映翌日S高期待",キッコーマン,2013/03/15,23:58,買い予想,カンブリア銘柄で１億ゲットした男さん,271.46,"1,550.0",+325.45,"2,021",短期(数分～数日),業績(会社計画の修正発表を含む),"祝カンブリア銘柄2801キッコーマン3/21放映翌日S高期待S高に一番近い株発見？２８年株やってるけどこんな好機初めて！全資産行きます！カンブリア効果で来週爆上げするのわかってるんなら今週買えば間に合うね！数少ない日本のエスタブリッシュ企業が初登場！初参戦！結果は見えてるよ！
http://www.tv-tokyo.co.jp/cambria/next/
 ●追伸　YAHOO株予報でも経常利益ガンガン晴れマークだ～！！！なんと第三四半期対会社予想進ちょく率： 90.6% だ～！これは本決算でどうなっちゃうんだ↑～。
とにかく、カンブリア銘柄で一億儲けたけど、今回のキッコーマンは超すげ～期待株！！！！！
http://kabuyoho.ifis.co.jp/index.php?id=100&action=tp1&sa=report&bcode=2801 ","3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\38.html
"キッコーマン(2801)の買い予想。 tacks さんの売買予想。 目標株価： 1,796円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",キッコーマン,2013/01/18,15:21,買い予想,tacksさん,209.01,"1,381.0",+400.08,"1,796",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2013/01/18 01:22
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「915円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPERの変動幅が最も狭いことから利益動向が投資判断で重視されている可能性があります。現状、PERは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\39.html
"キッコーマン(2801)の売り予想。 エグゼクティブ・まっち さんの売買予想。 目標株価： 2,618円 期間： 長期(数ヶ月～数年) 理由： チャート 2017",キッコーマン,2017/01/01,00:12,売り予想,エグゼクティブ・まっちさん,-14.13,"3,750.0",+32.15,"2,618",長期(数ヶ月～数年),チャート,,"3,325.0",04月08日,20:29,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\4.html
"キッコーマン(2801)の買い予想。 minato12 さんの売買予想。 目標株価： 1,194円 期間： 長期(数ヶ月～数年) 理由： チャート 買い",キッコーマン,2012/11/25,13:27,買い予想,minato12さん,175.59,"1,135.0",+548.42,"1,194",長期(数ヶ月～数年),チャート,買い,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\40.html
