概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"エーザイ(4523)の売り予想。 NOB608435 さんの売買予想。 目標株価： 3,711円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 個人投資家の意見「売り」に賛成",エーザイ,2011/08/22,21:14,売り予想,NOB608435さん,-42.42,"3,215.0",-226.60,"3,711",中期(数週間～数ヶ月),配当(株主優待を含む),"もうすぐ配当　高配当
","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\69.html
"エーザイ(4523)の売り予想。 はるるっぴ さんの売買予想。 目標株価： 6,184円 期間： 長期(数ヶ月～数年) 理由： その他 売り予想 長期 目標株価6,184円",エーザイ,2017/02/12,10:51,売り予想,はるるっぴさん,対象外,"6,350.0",+25.65,"6,184",長期(数ヶ月～数年),その他,,"5,776.0",04月09日,00:28,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\7.html
"エーザイ(4523)の買い予想。 hondansx777 さんの売買予想。 目標株価： 3,553円 期間： 中期(数週間~数ヶ月) 理由： チャート 買いです",エーザイ,2011/08/21,20:39,買い予想,hondansx777さん,237.0,"3,190.0",+230.42,"3,553",中期(数週間～数ヶ月),チャート,,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\70.html
"エーザイ(4523)の買い予想。 ころがし涼太？ さんの売買予想。 目標株価： 3,547円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対",エーザイ,2011/08/15,23:49,買い予想,ころがし涼太？さん,306.26,"3,190.0",+230.42,"3,547",中期(数週間～数ヶ月),チャート,"元気出して行きましょう（爆）
(￣ｍ￣〃）ぷぷっ！","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\71.html
"エーザイ(4523)の買い予想。 ﾔﾏﾓﾓ さんの売買予想。 目標株価： 3,300円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対",エーザイ,2011/08/06,23:32,買い予想,ﾔﾏﾓﾓさん,135.53,"3,060.0",+252.29,"3,300",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\72.html
"エーザイ(4523)の売り予想。 べいつ さんの売買予想。 目標株価： 2,785円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に賛成",エーザイ,2011/08/06,10:31,売り予想,べいつさん,-254.06,"3,060.0",-252.48,"2,785",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2011/08/06 03:29
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で妥当圏内と判断されます。しかし、過去比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「2,902円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で妥当圏内と判断されます。

","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\73.html
"エーザイ(4523)の買い予想。 さっぴt さんの売買予想。 目標株価： 3,500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対",エーザイ,2011/07/22,00:13,買い予想,さっぴtさん,226.34,"3,225.0",+224.84,"3,500",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\74.html
"エーザイ(4523)の買い予想。 たつ0627 さんの売買予想。 目標株価： 4,062円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",エーザイ,2011/07/01,13:06,買い予想,たつ0627さん,297.32,"3,125.0",+241.13,"4,062",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2011/07/01 03:31
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で妥当圏内と判断されます。しかし、過去比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「2,902円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で妥当圏内と判断されます。

","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\75.html
"エーザイ(4523)の買い予想。 t030303 さんの売買予想。 目標株価： 3,822円 期間： 長期(数ヶ月～数年) 理由： チャート 新薬登場；収益拡大を期待！！",エーザイ,2011/04/29,20:29,買い予想,t030303さん,332.75,"2,954.0",+271.55,"3,822",長期(数ヶ月～数年),チャート,,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\76.html
"エーザイ(4523)の買い予想。 りょたた さんの売買予想。 目標株価： 3,000円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対",エーザイ,2011/04/25,22:00,買い予想,りょたたさん,241.84,"2,919.0",+278.22,"3,000",短期(数分～数日),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\77.html
