0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
東京電力ホールディングス(9501)の売り予想。 luna1999 さんの売買予想。 目標株価： 406円 期間： 短期(数分~数日) 理由： 個人投資家の予想 個人投資家の意見「売り」に賛成,東京電力ホールディングス,2017/04/11,22:52,売り予想,luna1999さん,0.14,415.0,+1.37,406,短期(数分～数日),個人投資家の予想,,412.0,04月12日,13:26,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9501-東京電力ホールディングス/2017-04-12-13-26-33/comment\1.html
東京電力ホールディングス(9501)の買い予想。 かぶせちゃ さんの売買予想。 目標株価： 517円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対,東京電力ホールディングス,2017/04/11,21:51,買い予想,かぶせちゃさん,11.23,415.0,-2.74,517,長期(数ヶ月～数年),その他,,412.0,04月12日,13:26,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9501-東京電力ホールディングス/2017-04-12-13-26-33/comment\2.html
東京電力ホールディングス(9501)の買い予想。 コーチン鳥 さんの売買予想。 目標株価： 421円 期間： 中期(数週間~数ヶ月) 理由： その他 売り予想 中期 目標株価404円,東京電力ホールディングス,2017/04/11,18:35,買い予想,コーチン鳥さん,25.71,415.0,-2.74,421,中期(数週間～数ヶ月),その他,,412.0,04月12日,13:26,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9501-東京電力ホールディングス/2017-04-12-13-26-33/comment\3.html
