概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
王子ホールディングス(3861)の買い予想。 yosi_0701 さんの売買予想。 目標株価： 420円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想,王子ホールディングス,2011/10/31,08:55,買い予想,yosi_0701さん,74.93,403.0,+76.91,420,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\59.html
王子ホールディングス(3861)の買い予想。 ひとみん｡｡☆ さんの売買予想。 目標株価： 550円 期間： 短期(数分~数日) 理由： チャート ･･騰がりそう☆,王子ホールディングス,2017/02/09,21:17,買い予想,ひとみん｡｡☆さん,0.86,510.0,+1.11,550,短期(数分～数日),チャート,,513.0,04月08日,22:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\6.html
王子ホールディングス(3861)の買い予想。 birdｅｙｅ さんの売買予想。 目標株価： 640円 期間： 長期(数ヶ月～数年) 理由： チャート 復興,王子ホールディングス,2011/10/01,13:50,買い予想,birdｅｙｅさん,376.24,423.0,+59.82,640,長期(数ヶ月～数年),チャート,,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\60.html
王子ホールディングス(3861)の買い予想。 acully さんの売買予想。 目標株価： 370円 期間： 短期(数分~数日) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「売り」に反対,王子ホールディングス,2011/06/15,20:50,買い予想,acullyさん,53.3,350.0,+131.61,370,短期(数分～数日),イベント(増資／合弁・買収／分割等),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\61.html
王子ホールディングス(3861)の買い予想。 ＮＮＮＩＣ比呂 さんの売買予想。 目標株価： 460円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 3861-1,王子ホールディングス,2011/04/24,07:58,買い予想,ＮＮＮＩＣ比呂さん,197.95,372.0,+107.01,460,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\62.html
王子ホールディングス(3861)の買い予想。 魔帝 さんの売買予想。 目標株価： 450円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「妥当圏内」に反対,王子ホールディングス,2011/04/21,02:34,買い予想,魔帝さん,377.93,381.0,+97.77,450,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\63.html
王子ホールディングス(3861)の買い予想。 flum388859 さんの売買予想。 目標株価： 394円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,王子ホールディングス,2011/04/10,07:31,買い予想,flum388859さん,43.62,371.0,+108.07,394,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\64.html
王子ホールディングス(3861)の買い予想。 短期決戦 さんの売買予想。 目標株価： 390円 期間： 短期(数分~数日) 理由： その他 k,王子ホールディングス,2011/03/29,15:53,買い予想,短期決戦さん,131.46,377.0,+101.82,390,短期(数分～数日),その他,k,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\65.html
王子ホールディングス(3861)の買い予想。 yoc1234 さんの売買予想。 目標株価： 567円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 頑張れ日本地震に負けるな,王子ホールディングス,2011/03/16,08:40,買い予想,yoc1234さん,458.15,336.0,+148.95,567,中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\66.html
王子ホールディングス(3861)の買い予想。 ピエール2世 さんの売買予想。 目標株価： 450円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い,王子ホールディングス,2011/02/14,02:06,買い予想,ピエール2世さん,298.82,396.0,+83.29,450,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\67.html
"王子ホールディングス(3861)の買い予想。 リタイア・尾瀬遠望 さんの売買予想。 目標株価： 1,000円 期間： 長期(数ヶ月～数年) 理由： その他 今年の注目銘柄①",王子ホールディングス,2011/01/01,15:35,買い予想,リタイア・尾瀬遠望さん,437.84,395.0,+84.22,"1,000",長期(数ヶ月～数年),その他,"以前、本州製紙を持っていたのですが、合併により単元未満株になっています。

今年あたり動きそうな気配が感じられるのです。

大発会で打診買いとします。",513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\68.html
"王子ホールディングス,3861,OjiHoldings,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",王子ホールディングス,2010/11/04,12:51,売り予想,空飛ぶ モンティ・パイさん,-418.66,366.0,-114.98,--,,,日経平均が為替も動いてないのに変な動きだから,513.0,04月08日,22:18,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3861-王子ホールディングス/2017-04-08-22-16-05/comment\69.html
