概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"アドバンテスト(6857)の買い予想。 たかいち さんの売買予想。 目標株価： 2,600円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い",アドバンテスト,2009/10/26,20:02,買い予想,たかいちさん,-13.41,"2,390.0",-42.23,"2,600",短期(数分～数日),業績(会社計画の修正発表を含む),個人的に買い,"2,036.0",04月09日,19:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\108.html
アドバンテスト(6857)の売り予想。 空飛ぶ モンティ・パイ さんの売買予想。 100年に一度の不況が,アドバンテスト,2009/10/13,20:39,売り予想,空飛ぶ モンティ・パイさん,-418.66,"2,475.0",+50.32,--,,,今年もキますから！！,"2,036.0",04月09日,19:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\109.html
"アドバンテスト(6857)の売り予想。 エグゼクティブ・まっち さんの売買予想。 目標株価： 1,372円 期間： 長期(数ヶ月～数年) 理由： チャート 2017",アドバンテスト,2017/01/05,16:42,売り予想,エグゼクティブ・まっちさん,-14.13,"1,940.0",-14.21,"1,372",長期(数ヶ月～数年),チャート,,"2,036.0",04月09日,19:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\11.html
"アドバンテスト(6857)の買い予想。 ユウゾー さんの売買予想。 目標株価： 3,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",アドバンテスト,2009/10/04,21:37,買い予想,ユウゾーさん,153.27,"2,270.0",-58.87,"3,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2009/10/03 03:22
　割高

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「2,054円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

","2,036.0",04月09日,19:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\110.html
アドバンテスト(6857)の買い予想。 ニコルぅぅ さんの売買予想。 ＜本文は削除済みです＞ みんかぶ運営事務局,アドバンテスト,2009/07/29,22:54,買い予想,ニコルぅぅさん,162.68,"2,050.0",-2.08,--,,,"＜利用規約に抵触する内容のため、本文を削除しました＞
 みんかぶ運営事務局","2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\111.html
"アドバンテスト(6857)の買い予想。 るんるんゆっこ さんの売買予想。 目標株価： 3,000円 期間： 中期(数週間~数ヶ月) 理由： チャート kai",アドバンテスト,2009/07/25,15:18,買い予想,るんるんゆっこさん,285.5,"1,936.0",+14.54,"3,000",中期(数週間～数ヶ月),チャート,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\112.html
"アドバンテスト(6857)の買い予想。 fukublog さんの売買予想。 目標株価： 1,900円 期間： 短期(数分~数日) 理由： チャート ａｇｅ",アドバンテスト,2009/07/03,17:04,買い予想,fukublogさん,38.53,"1,793.0",+38.37,"1,900",短期(数分～数日),チャート,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\113.html
アドバンテスト(6857)の買い予想。 RX78G3 さんの売買予想。 期間： 短期(数分~数日) 買い,アドバンテスト,2009/06/29,07:38,買い予想,RX78G3さん,601.44,"1,705.0",+55.03,--,短期(数分～数日),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\114.html
"アドバンテスト(6857)の買い予想。 eto さんの売買予想。 目標株価： 1,950円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) かなり割安感",アドバンテスト,2009/06/15,22:39,買い予想,etoさん,524.5,"1,734.0",+49.36,"1,950",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\115.html
"アドバンテスト(6857)の買い予想。 スタンダード・パートナーズ さんの売買予想。 目標株価： 2,000円 期間： 長期(数ヶ月～数年) 理由： その他 上昇",アドバンテスト,2009/06/13,18:14,買い予想,スタンダード・パートナーズさん,30.8,"1,837.0",+30.64,"2,000",長期(数ヶ月～数年),その他,"日経平均株価は節目である1万円を回復。
これは景気が早期に回復基調だからだ。
つまり、このまま順調に相場が動けば
2000円も回復するであろう。

長期投資向きである銘柄である。
","2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\116.html
